,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3454,301055,张小泉,0.52,16.67,,12.74,,6283.0,21.01,,10-26
3455,600866,星湖科技,0.11,-27.52,,4.66,,7959.78,-27.52,,10-26
3456,002476,宝莫股份,0.03,17.43,,1.89,,1565.12,17.11,,10-26
3457,002811,郑中设计,0.14,7.69,,2.49,,3898.01,7.61,,10-26
3458,000063,中兴通讯,1.26,113.56,,12.59,,585290.7,115.81,,10-26
3459,300801,泰和科技,0.55,-32.1,,6.24,,11848.21,-32.06,,10-26
3460,688138,清溢光电,0.12,-47.83,,2.62,,3096.7,-50.49,,10-26
3461,000155,川能动力,0.18,20.0,,4.92,,22508.75,18.67,,10-26
3462,600209,*ST罗顿,-0.06,50.0,,-6.37,,-2476.79,43.5,,10-26
3463,601011,宝泰隆,0.08,852.38,,1.96,,12277.34,809.01,,10-26
3464,603214,爱婴室,0.24,-47.83,,3.3,,3364.91,-47.51,,10-26
3465,002591,恒大高新,0.08,-27.6,,3.23,,2494.51,-26.7,,10-26
3466,300224,正海磁材,0.22,83.33,,6.99,,18356.26,88.76,,10-26
3467,002282,博深股份,0.29,38.1,,4.91,,15417.6,61.78,,10-26
3468,000995,皇台酒业,-0.09,-550.0,,-13.05,,-1649.58,-512.12,,10-26
3469,300272,开能健康,0.15,25.0,,7.2,,8507.7,20.84,,10-26
3470,002330,得利斯,0.08,52.91,,2.98,,4107.93,53.47,,10-26
3471,600740,山西焦化,0.72,53.03,,14.32,,184614.86,98.9,,10-26
3472,300615,欣天科技,0.06,35.86,,2.31,,1109.48,36.27,,10-26
3473,300953,震裕科技,1.38,,,9.94,,11760.8,73.3,,10-26
3474,002363,隆基机械,0.07,-46.15,,1.33,,2928.53,-47.54,,10-26
3475,000638,*ST万方,0.02,-139.39,,4.32,,482.94,-139.42,,10-26
3476,300648,星云股份,0.5,29.37,,7.58,,7332.65,39.9,,10-26
3477,603527,众源新材,0.44,109.52,,10.84,,10716.61,109.4,,10-26
3478,002416,爱施德,0.6,56.0,,13.43,,74780.24,55.99,,10-26
3479,300685,艾德生物,0.79,38.6,,14.51,,17655.57,39.98,,10-26
3480,605138,盛泰集团,0.47,14.63,3.25,15.12,0.52,23428.3,14.87,,10-26
3481,300005,探路者,0.03,-116.36,,1.39,,2962.54,-116.29,,10-26
3482,603558,健盛集团,0.48,242.86,,7.77,,18113.44,210.67,,10-26
3483,300021,大禹节水,0.08,28.59,,3.76,,6232.72,29.32,,10-26
3484,002083,孚日股份,0.29,16.14,,6.67,,24531.49,10.72,,10-26
3485,301016,雷尔伟,1.09,,,24.45,,10907.98,25.82,,10-26
3486,300038,*ST数知,-0.16,-1193.71,,-6.81,,-18329.67,-1194.07,,10-26
3487,605365,立达信,0.63,-26.74,,13.63,,29219.63,-24.79,,10-26
3488,300692,中环环保,0.32,-44.83,,7.31,,13762.35,43.06,,10-26
3489,301032,新柴股份,0.27,,,6.28,,5230.2,-17.48,,10-26
3490,300383,光环新网,0.44,0.0,,7.15,,68397.98,0.33,,10-26
3491,002772,众兴菌业,-0.14,-138.31,,-1.68,,-4900.45,-140.61,,10-26
3492,300399,天利科技,0.01,-90.91,,0.49,,231.05,-89.5,,10-26
3493,300726,宏达电子,1.6,89.85,,26.65,,63868.09,89.85,,10-26
3494,603035,常熟汽饰,0.79,6.76,,7.28,,27770.99,25.15,,10-26
3495,300448,浩云科技,0.03,167.33,,1.28,,1819.17,174.54,,10-26
3496,300779,惠城环保,0.1,-56.52,,1.55,,1048.93,-53.55,,10-26
3497,300797,钢研纳克,0.28,67.44,,8.53,,7019.41,67.41,,10-26
3498,603138,海量数据,0.03,-59.49,,1.58,,822.38,-58.81,,10-26
3499,603822,嘉澳环保,0.98,127.2,,8.37,,7155.26,125.79,,10-26
3500,300501,海顺新材,0.51,2.0,,9.39,,7898.26,0.6,,10-26
3501,300836,佰奥智能,0.22,-38.41,,1.74,,1080.47,-28.49,,10-26
3502,688208,道通科技,0.76,4.11,,13.08,,34228.78,7.27,,10-26
3503,603319,湘油泵,0.82,-33.87,,9.72,,13063.97,0.73,,10-26
3504,300584,海辰药业,0.24,-41.58,,4.12,,2823.33,-41.59,,10-26
3505,000581,威孚高科,2.15,-4.02,,11.39,,212999.37,-4.5,,10-26
3506,601567,三星医疗,0.48,-9.43,,7.51,,66721.91,-8.67,,10-26
3507,300937,药易购,0.12,,,1.47,,1098.28,-66.12,,10-26
3508,601616,广电电气,0.07,18.24,,2.87,,6165.94,11.35,,10-26
3509,003020,立方制药,1.35,-5.38,,10.33,,12534.26,25.77,,10-26
3510,300971,博亚精工,0.95,,,10.09,,7225.62,43.21,,10-26
3511,003038,鑫铂股份,0.81,5.19,,10.43,,8152.23,31.83,,10-26
3512,002707,众信旅游,-0.23,-36.94,,-28.09,,-20541.23,-34.29,,10-26
3513,300665,飞鹿股份,0.06,-53.97,,1.99,,1003.54,-35.49,,10-26
3514,000691,亚太实业,0.06,-10.63,,19.84,,1848.23,-10.7,,10-26
3515,300353,东土科技,-0.07,-52.82,,-4.4,,-3466.19,-52.81,,10-26
3516,688622,禾信仪器,0.75,,,14.54,,3928.83,30.58,,10-26
3517,600830,香溢融通,0.08,912.5,,1.76,,3700.92,867.78,,10-26
3518,002760,凤形股份,0.76,68.89,,10.04,,6720.62,71.01,,10-26
3519,605589,圣泉集团,0.75,-21.05,,8.66,,52605.09,-20.02,,10-26
3520,688036,传音控股,3.6,47.54,,24.46,,288185.97,47.49,,10-26
3521,002812,恩捷股份,1.97,149.37,,14.58,,175071.54,172.06,,10-26
3522,300110,华仁药业,0.1,116.59,,5.08,,11729.34,116.82,,10-26
3523,002494,华斯股份,0.02,-106.14,,0.37,,572.69,-106.13,,10-26
3524,000020,深华发A,0.03,68.42,,2.17,,816.42,68.3,,10-26
3525,300469,信息发展,-0.08,203.7,,-7.31,,-1679.93,205.8,,10-26
3526,300819,聚杰微纤,0.32,100.0,,3.96,,3201.05,122.66,,10-26
3527,600216,浙江医药,0.78,20.0,,9.17,,75061.48,20.96,,10-26
3528,300180,华峰超纤,0.09,0.0,,3.03,,15650.69,-1.14,,10-26
3529,300841,康华生物,6.48,-5.7,,26.21,,58336.05,69.75,,10-26
3530,603223,恒通股份,0.26,13.04,,6.13,,7210.09,9.14,,10-26
3531,603926,铁流股份,0.94,67.86,,11.32,,15119.87,69.2,,10-26
3532,600311,ST荣华,-0.15,-3850.0,,-62.9,,-9953.32,-4051.0,,10-26
3533,002646,青青稞酒,0.18,-226.38,,3.73,,8536.61,-232.74,,10-26
3534,002010,传化智联,0.29,45.0,,6.12,,93649.49,40.78,,10-26
3535,002369,卓翼科技,-0.02,21.0,,-1.01,,-1396.65,42.34,,10-26
3536,601717,郑煤机,0.91,29.29,,11.52,,157720.07,30.01,,10-26
3537,603506,南都物业,0.72,-7.69,,15.44,,13504.11,28.54,,10-26
3538,300977,深圳瑞捷,1.59,,,10.27,,9472.75,36.79,,10-26
3539,300015,爱尔眼科,0.37,-2.1,,18.87,,200349.73,29.59,,10-26
3540,601015,陕西黑猫,0.71,3450.0,,18.99,,122352.32,4877.76,,10-26
3541,000411,英特集团,0.55,17.91,,7.65,,13567.32,17.91,,10-26
3542,300837,浙矿股份,1.18,29.67,,11.94,,11761.52,28.7,,10-26
3543,300193,佳士科技,0.38,31.03,,8.1,,18449.59,32.11,,10-26
3544,603218,日月股份,0.59,-35.87,,6.65,,57063.03,-18.68,,10-26
3545,300226,上海钢联,0.83,5.2,,10.87,,15761.79,5.2,,10-26
3546,002284,亚太股份,0.04,-189.8,,1.2,,3226.78,-190.19,,10-26
3547,688358,祥生医疗,0.97,18.29,,6.45,,7777.5,18.16,,10-26
3548,300585,奥联电子,0.19,-24.0,,5.66,,3121.85,-22.59,,10-26
3549,002987,京北方,0.83,-35.66,,10.07,,18641.29,1.26,,10-26
3550,000601,韶能股份,0.13,-59.3,,2.97,,14119.31,-59.3,,10-26
3551,002023,海特高新,0.91,-4435.71,,19.58,,67677.58,-4342.02,,10-26
3552,002674,兴业科技,0.61,295.06,,8.03,,17733.78,290.15,,10-26
3553,300956,英力股份,0.45,,,5.62,,5409.56,-36.74,,10-26
3554,003021,兆威机电,0.76,-66.07,,4.69,,13099.33,-26.88,,10-26
3555,003039,顺控发展,0.33,-5.71,,9.88,,19879.1,3.05,,10-26
3556,605167,利柏特,0.19,11.76,,7.23,,6778.78,19.24,,10-26
3557,300989,蕾奥规划,1.04,,,9.19,,5553.46,10.32,,10-26
3558,300994,久祺股份,0.97,,,25.95,,14716.56,52.63,,10-26
3559,002402,和而泰,0.48,56.02,,13.73,,43791.63,58.32,,10-26
3560,000701,厦门信达,-0.09,689.38,,-12.05,,5005.99,-45.71,,10-26
3561,600438,通威股份,1.32,64.56,,18.0,,594469.84,78.38,,10-26
3562,605336,帅丰电器,1.31,11.02,,10.41,,18399.24,47.42,,10-26
3563,002418,康盛股份,0.01,-140.74,,0.86,,1247.46,-141.08,,10-26
3564,688636,智明达,1.54,,,11.08,,6828.89,50.62,,10-26
3565,605488,福莱新材,1.05,56.72,,15.18,,10901.46,79.79,,10-26
3566,301045,天禄科技,0.96,-3.03,,16.95,,7669.67,0.2,,10-26
3567,300066,三川智慧,0.13,-5.35,,6.82,,13434.17,-5.4,,10-26
3568,600857,宁波中百,0.14,79.22,,6.13,,3088.18,77.8,,10-26
3569,300394,天孚通信,0.55,-48.99,,10.47,,21298.83,-0.7,,10-26
3570,002451,摩恩电气,0.02,-168.75,,1.15,,820.15,-168.7,,10-26
3571,688700,东威科技,0.9,,,21.9,,11095.1,106.87,,10-26
3572,300116,保力新,-0.02,-5.53,,-22.5,,-8037.67,-8.04,,10-26
3573,688078,龙软科技,0.54,50.0,,7.31,,3817.63,47.92,,10-26
3574,300774,倍杰特,0.27,,,8.83,,10467.06,56.02,,10-26
3575,000838,财信发展,-0.03,-162.58,,-1.73,,-3363.14,-162.55,,10-26
3576,603105,芯能科技,0.19,26.67,,6.08,,9531.48,27.08,,10-26
3577,688123,聚辰股份,0.68,-31.31,,5.55,,8259.68,-30.87,,10-26
3578,600217,中再资环,0.19,-20.18,,10.76,,25980.36,-20.18,,10-26
3579,002240,盛新锂能,0.7,885.43,,12.1,,53836.09,965.21,,10-26
3580,000962,东方钽业,0.21,307.14,,7.37,,9297.68,307.5,,10-26
3581,300540,深冷股份,0.06,6.0,,1.26,,727.09,6.06,,10-26
3582,300875,捷强装备,0.44,-64.23,,2.42,,3343.26,-54.35,,10-26
3583,001203,大中矿业,1.01,304.0,,35.86,,142185.98,339.4,,10-26
3584,688330,宏力达,3.28,-3.5,,10.44,,32847.5,28.67,,10-26
3585,601399,国机重装,0.04,2.0,,2.33,,29738.53,1.99,,10-26
3586,000589,贵州轮胎,0.28,-46.13,,4.42,,24688.06,-39.2,,10-26
3587,002011,盾安环境,0.37,-276.19,,22.54,,34221.2,-281.37,,10-26
3588,605069,正和生态,0.73,30.36,,7.04,,9274.26,37.18,,10-26
3589,000657,中钨高新,0.37,134.25,,8.77,,39763.02,161.77,,10-26
3590,600389,江山股份,1.77,100.76,,24.13,,52470.78,101.1,,10-26
3591,002060,粤水电,0.19,32.65,,6.14,,23206.95,32.69,,10-26
3592,603558,健盛集团,0.48,242.86,,7.77,,18113.44,210.67,,10-26
3593,300021,大禹节水,0.08,28.59,,3.76,,6232.72,29.32,,10-26
3594,002083,孚日股份,0.29,16.14,,6.67,,24531.49,10.72,,10-26
3595,301016,雷尔伟,1.09,,,24.45,,10907.98,25.82,,10-26
3596,300038,*ST数知,-0.16,-1193.71,,-6.81,,-18329.67,-1194.07,,10-26
3597,605365,立达信,0.63,-26.74,,13.63,,29219.63,-24.79,,10-26
3598,300692,中环环保,0.32,-44.83,,7.31,,13762.35,43.06,,10-26
3599,301032,新柴股份,0.27,,,6.28,,5230.2,-17.48,,10-26
3600,300887,谱尼测试,0.68,-24.18,,5.04,,9310.68,78.69,,10-26
3601,002627,三峡旅游,0.11,877.68,,2.9,,6633.41,939.81,,10-26
3602,002971,和远气体,0.36,-5.26,,5.29,,5829.35,-4.29,,10-26
3603,600710,苏美达,0.5,25.0,,11.8,,65379.29,24.78,,10-26
3604,688359,三孚新科,0.47,6.82,,9.47,,3736.85,22.12,,10-26
3605,002643,万润股份,0.54,42.11,,9.22,,49251.97,41.34,,10-26
3606,601577,长沙银行,1.32,6.45,11.95,11.35,,503992.7,18.64,,10-26
3607,002659,凯文教育,-0.09,-47.06,,-2.17,,-5333.85,-44.62,,10-26
3608,300618,寒锐钴业,1.57,166.1,,11.23,,48622.45,199.97,,10-26
3609,002692,ST远程,0.02,28.76,,1.47,,1415.33,28.71,,10-26
3610,688569,铁科轨道,0.5,-18.03,,4.71,,10466.3,5.15,,10-26
3611,300651,金陵体育,0.18,-22.49,,3.23,,2288.93,-22.51,,10-26
3612,300990,同飞股份,2.04,,,8.79,,9449.03,9.0,,10-26
3613,300029,*ST天龙,-0.16,22.01,,,,-3226.64,22.03,,10-26
3614,002090,金智科技,0.11,43.71,,3.32,,4149.07,38.82,,10-26
3615,301028,东亚机械,0.48,,,20.73,,14680.35,57.75,,10-26
3616,300705,九典制药,0.72,200.0,,17.73,,16921.17,206.62,,10-26
3617,000778,新兴铸管,0.48,32.55,,8.29,,191447.05,32.55,,10-26
3618,301063,海锅股份,1.04,-16.8,,11.9,,6571.86,-16.97,,10-26
3619,002144,宏达高科,0.55,71.88,,5.43,,9809.86,70.83,,10-26
3620,600874,创业环保,0.38,22.58,,8.01,,54468.8,24.74,,10-26
3621,600123,兰花科创,1.23,474.49,,12.32,,140706.05,474.61,,10-26
3622,600143,金发科技,0.67,-54.38,,11.52,,173104.65,-54.38,,10-26
3623,000029,深深房A,0.16,-17.71,,4.26,,16353.98,-17.75,,10-26
3624,002837,英维克,0.47,23.68,,10.4,,15141.81,23.79,,10-26
3625,002208,合肥城建,0.86,27.95,,12.14,,68810.27,45.87,,10-26
3626,300476,胜宏科技,0.8,48.15,,15.12,,62224.02,46.71,,10-26
3627,002551,尚荣医疗,0.09,-43.75,,2.48,,7562.46,-40.93,,10-26
3628,300826,测绘股份,0.45,-4.26,,4.17,,4223.12,22.85,,10-26
3629,600618,氯碱化工,0.99,238.2,,20.1,,114352.33,238.22,,10-26
3630,002258,利尔化学,1.17,46.66,,14.52,,61164.44,46.77,,10-26
3631,300859,*ST西域,0.31,-206.9,,7.68,,4867.73,-240.71,,10-26
3632,002923,润都股份,0.47,-21.67,,8.43,,8859.35,-20.08,,10-26
3633,002599,盛通股份,0.13,225.0,,4.96,,7044.32,197.83,,10-26
3634,300876,蒙泰高新,0.59,-18.83,,7.32,,5693.99,4.36,,10-26
3635,688333,铂力特,-1.5,837.5,,-10.34,,-12000.45,817.32,,10-26
3636,002322,理工环科,0.49,-10.91,,5.96,,18280.26,-10.1,,10-26
3637,300927,江天化学,0.68,,,9.78,,5464.81,28.65,,10-26
3638,600732,爱旭股份,-0.02,-114.37,,-0.87,,-4582.52,-112.25,,10-26
3639,000609,*ST中迪,-0.39,290.0,,-9.93,,-11726.67,300.11,,10-26
3640,000629,攀钢钒钛,0.09,312.22,,7.91,,78249.7,311.49,,10-26
3641,605180,华生科技,1.69,79.79,,18.24,,15041.98,113.72,,10-26
3642,300995,奇德新材,0.43,,,6.19,,3083.2,-57.39,,10-26
3643,605268,王力安防,0.35,-12.5,,13.17,,14834.44,1.13,,10-26
3644,300344,立方数科,0.14,-184.57,,38.37,,7577.52,-191.28,,10-26
3645,600051,宁波联合,0.39,-65.04,,4.02,,11986.17,-65.09,,10-26
3646,000702,正虹科技,-0.83,-51868.75,,-47.44,,-22085.8,-50400.44,,10-26
3647,300360,炬华科技,0.43,-2.27,,8.89,,21908.64,-1.92,,10-26
3648,605567,春雪食品,0.45,-46.68,,12.95,,6822.86,-46.68,,10-26
3649,603018,华设集团,0.46,-23.33,,8.93,,31047.11,-5.77,,10-26
3650,300416,苏试试验,0.5,31.5,,12.57,,13146.16,70.54,,10-26
3651,300433,蓝思科技,0.66,-16.46,,7.65,,329696.95,-3.94,,10-26
3652,000014,沙河股份,-0.15,-325.22,,-3.55,,-3115.6,-325.25,,10-26
3653,603759,海天股份,0.44,-4.35,,7.0,,12717.42,18.9,,10-26
3654,300138,晨光生物,0.49,16.67,,10.38,,25961.28,26.24,,10-26
3655,603112,华翔股份,0.61,52.5,,13.87,,26197.52,78.1,,10-26
3656,300154,瑞凌股份,0.17,34.15,,4.97,,7941.45,30.59,,10-26
3657,002540,亚太科技,0.22,16.14,,6.05,,27746.07,13.34,,10-26
3658,002877,智能自控,0.12,12.04,,5.09,,4034.24,7.24,,10-26
3659,000923,河钢资源,2.05,118.31,,16.97,,133577.53,118.36,,10-26
3660,300435,中泰股份,0.49,25.64,,7.71,,18396.13,25.88,,10-26
3661,000037,深南电A,-0.07,-134.76,,-2.17,,-4406.56,-134.39,,10-26
3662,000859,国风塑业,0.25,231.98,,9.02,,22342.36,294.19,,10-26
3663,688109,品茗股份,0.67,,,12.01,,3322.96,-42.04,,10-26
3664,603801,志邦家居,0.95,6.81,,13.01,,30007.06,51.75,,10-26
3665,300817,双飞股份,0.63,21.15,,8.45,,7686.35,53.77,,10-26
3666,600608,ST沪科,0.01,36.0,,3.47,,222.22,34.65,,10-26
3667,002901,大博医疗,1.13,5.93,,20.25,,45348.01,6.05,,10-26
3668,300211,亿通科技,0.05,108.14,,3.49,,1624.17,108.09,,10-26
3669,002270,华明装备,0.51,47.84,,13.77,,38434.38,47.83,,10-26
3670,002937,兴瑞科技,0.3,-5.09,,8.79,,8892.37,-4.45,,10-26
3671,300888,稳健医疗,2.59,-69.06,,10.35,,110404.15,-64.95,,10-26
3672,002628,成都路桥,0.11,37.5,,2.96,,5995.6,1.78,,10-26
3673,300905,宝丽迪,0.55,-61.81,,6.33,,7991.18,2.55,,10-26
3674,601388,怡球资源,0.3,138.15,,18.94,,65270.24,138.1,,10-26
3675,002008,大族激光,1.43,47.42,,14.34,,150045.37,47.06,,10-26
3676,605003,众望布艺,0.99,-31.72,,10.67,,10906.06,13.57,,10-26
3677,600728,佳都科技,0.12,269.07,,3.84,,21253.7,267.72,,10-26
3678,002025,航天电器,0.91,26.39,,10.53,,39302.49,27.86,,10-26
3679,003023,彩虹集团,1.1,-16.03,,6.86,,8880.41,11.84,,10-26
3680,300308,中际旭创,0.79,-5.95,,6.84,,56010.34,-6.63,,10-26
3681,000652,泰达股份,0.09,16.58,,2.62,,13172.43,16.51,,10-26
3682,003041,真爱美家,0.92,,,8.99,,8464.71,0.59,,10-26
3683,300652,雷迪克,0.67,45.65,,6.32,,6259.99,55.02,,10-26
3684,600817,宇通重工,0.64,-2182.79,,17.27,,33506.14,-6866.15,,10-26
3685,688628,优利德,0.94,,,11.56,,10015.93,-28.62,,10-26
3686,600063,皖维高新,0.37,97.88,,12.07,,72066.26,98.14,,10-26
3687,300684,中石科技,0.42,-19.87,,6.98,,11789.51,-12.97,,10-26
3688,002746,仙坛股份,0.14,-80.28,,2.76,,12438.16,-62.09,,10-26
3689,301024,霍普股份,0.99,,,9.42,,4193.69,-19.62,,10-26
3690,605389,长龄液压,1.77,-24.36,,20.11,,15769.11,-7.55,,10-26
3691,300375,鹏翎股份,0.09,-17.63,,3.48,,6474.99,-21.82,,10-26
3692,300700,岱勒新材,-0.16,-389.44,,-3.24,,-1702.55,-475.86,,10-26
3693,600486,扬农化工,3.28,-0.76,,16.05,,101550.63,-0.75,,10-26
3694,300718,长盛轴承,0.41,-19.61,,9.19,,12106.21,18.76,,10-26
3695,603660,苏州科达,-0.22,0.88,,-5.77,,-10794.57,-0.15,,10-26
3696,688018,乐鑫科技,1.85,83.15,,8.75,,14816.82,83.32,,10-26
3697,000793,华闻集团,0.01,-110.34,,0.55,,1551.88,-110.3,,10-26
3698,000813,德展健康,0.06,-48.47,,2.11,,12447.84,-48.0,,10-26
3699,002497,雅化集团,0.55,172.33,,11.31,,63235.43,226.06,,10-26
3700,300129,泰胜风能,0.29,-9.22,,7.7,,20531.31,-9.21,,10-26
3701,000868,安凯客车,-0.12,-133.33,,-18.51,,-8954.88,-133.6,,10-26
3702,600980,北矿科技,0.33,55.29,,6.92,,5554.29,69.27,,10-26
3703,000069,华侨城A,0.43,-34.04,,4.39,,341928.04,-34.84,,10-26
3704,600596,新安股份,1.96,794.51,,22.22,,160105.54,946.74,,10-26
3705,600998,九州通,1.27,8.55,,11.25,,240483.21,12.31,,10-26
3706,300822,贝仕达克,0.79,-42.23,,10.57,,12586.24,-5.47,,10-26
3707,002907,华森制药,0.22,-5.79,,7.3,,8943.62,-5.64,,10-26
3708,300200,高盟新材,0.34,-41.83,,7.98,,14573.95,-17.97,,10-26
3709,002584,西陇科学,0.27,285.71,,7.42,,15662.5,262.08,,10-26
3710,300217,东方电热,0.06,40.13,,3.91,,8143.82,40.15,,10-26
3711,300542,新晨科技,0.03,-25.0,,1.15,,788.04,-34.28,,10-26
3712,002942,新农股份,0.76,-45.17,,10.58,,11802.57,-28.78,,10-26
3713,300249,依米康,0.07,-148.02,,4.92,,3124.53,-148.05,,10-26
3714,300910,瑞丰新材,0.9,,,6.48,,13562.72,5.0,,10-26
3715,002978,安宁股份,2.97,117.74,,27.15,,118957.12,128.01,,10-26
3716,002649,博彦科技,0.55,30.59,,9.38,,29481.15,31.73,,10-26
3717,601666,平煤股份,0.77,69.35,,11.05,,176827.21,69.3,,10-26
3718,000630,铜陵有色,0.23,232.86,,12.18,,244965.32,233.58,,10-26
3719,300996,普联软件,0.35,,,7.06,,4276.42,128.98,,10-26
3720,000778,新兴铸管,0.48,32.55,,8.29,,191447.05,32.55,,10-26
3721,301063,海锅股份,1.04,-16.8,,11.9,,6571.86,-16.97,,10-26
3722,002144,宏达高科,0.55,71.88,,5.43,,9809.86,70.83,,10-26
3723,600874,创业环保,0.38,22.58,,8.01,,54468.8,24.74,,10-26
3724,600123,兰花科创,1.23,474.49,,12.32,,140706.05,474.61,,10-26
3725,600143,金发科技,0.67,-54.38,,11.52,,173104.65,-54.38,,10-26
3726,000029,深深房A,0.16,-17.71,,4.26,,16353.98,-17.75,,10-26
3727,002837,英维克,0.47,23.68,,10.4,,15141.81,23.79,,10-26
3728,002208,合肥城建,0.86,27.95,,12.14,,68810.27,45.87,,10-26
3729,300476,胜宏科技,0.8,48.15,,15.12,,62224.02,46.71,,10-26
3730,002540,亚太科技,0.22,16.14,,6.05,,27746.07,13.34,,10-26
3731,002877,智能自控,0.12,12.04,,5.09,,4034.24,7.24,,10-26
3732,000923,河钢资源,2.05,118.31,,16.97,,133577.53,118.36,,10-26
3733,300188,美亚柏科,0.04,-52.72,,1.02,,3338.48,-51.94,,10-26
3734,300848,美瑞新材,0.57,-48.18,,9.35,,7608.49,29.23,,10-26
3735,002911,佛燃能源,0.42,-41.44,,11.71,,39304.54,0.08,,10-26
3736,688233,神工股份,1.06,178.95,,13.08,,16892.29,192.3,,10-26
3737,002588,史丹利,0.3,70.28,,7.24,,34729.95,70.28,,10-26
3738,002929,润建股份,1.16,76.6,,7.65,,25629.31,76.62,,10-26
3739,000989,九芝堂,0.32,16.57,,6.84,,27033.76,18.54,,10-26
3740,002295,精艺股份,0.23,76.92,,4.58,,5718.05,69.13,,10-26
3741,603315,福鞍股份,0.16,-30.86,,3.64,,5036.24,-30.84,,10-26
3742,002982,湘佳股份,-0.1,-105.03,,-0.63,,-1010.91,-105.63,,10-26
3743,300596,利安隆,1.46,40.51,,13.13,,29975.29,40.51,,10-26
3744,300612,宣亚国际,-0.1,42.86,,-5.72,,-1603.16,43.05,,10-26
3745,300301,长方集团,0.02,-155.92,,1.15,,1340.02,-155.75,,10-26
3746,002360,同德化工,0.24,-3.0,,7.34,,9624.48,2.02,,10-26
3747,300628,亿联网络,1.36,20.88,,21.94,,121812.75,20.88,,10-26
3748,000635,英力特,0.55,358.33,,5.95,,16538.76,350.98,,10-26
3749,300967,晓鸣股份,0.46,28.61,,10.57,,7706.69,53.52,,10-26
3750,002050,三花智控,0.36,16.13,,12.43,,129317.15,18.4,,10-26
3751,002376,新北洋,0.15,-16.67,,2.72,,9955.93,-18.42,,10-26
3752,000667,美好置业,-0.23,300.69,,-8.32,,-57433.02,301.02,,10-26
3753,000686,东北证券,0.52,23.81,,7.08,,121514.14,24.97,,10-26
3754,605289,罗曼股份,0.96,14.29,,7.44,,7369.87,34.66,,10-26
3755,300349,金卡智能,0.47,-12.31,,5.53,,19713.08,-13.51,,10-26
3756,002738,中矿资源,0.95,162.43,,8.75,,30231.21,200.72,,10-26
3757,603590,康辰药业,0.87,-2.18,,4.64,,13721.78,-3.2,,10-26
3758,300367,ST网力,-0.25,-35.18,,,,-41124.52,-8.76,,10-26
3759,688660,电气风电,0.47,,,8.16,,48339.05,252.2,,10-26
3760,605567,春雪食品,0.45,-46.68,,12.95,,6822.86,-46.68,,10-26
3761,603018,华设集团,0.46,-23.33,,8.93,,31047.11,-5.77,,10-26
3762,300416,苏试试验,0.5,31.5,,12.57,,13146.16,70.54,,10-26
3763,300433,蓝思科技,0.66,-16.46,,7.65,,329696.95,-3.94,,10-26
3764,000014,沙河股份,-0.15,-325.22,,-3.55,,-3115.6,-325.25,,10-26
3765,603759,海天股份,0.44,-4.35,,7.0,,12717.42,18.9,,10-26
3766,300138,晨光生物,0.49,16.67,,10.38,,25961.28,26.24,,10-26
3767,603112,华翔股份,0.61,52.5,,13.87,,26197.52,78.1,,10-26
3768,300154,瑞凌股份,0.17,34.15,,4.97,,7941.45,30.59,,10-26
3769,002218,拓日新能,0.14,20.19,,5.35,,17002.55,20.22,,10-26
3770,002235,安妮股份,0.03,-118.83,,1.36,,1681.75,-118.81,,10-26
3771,601015,陕西黑猫,0.71,3450.0,,18.99,,122352.32,4877.76,,10-26
3772,000411,英特集团,0.55,17.91,,7.65,,13567.32,17.91,,10-26
3773,300837,浙矿股份,1.18,29.67,,11.94,,11761.52,28.7,,10-26
3774,300193,佳士科技,0.38,31.03,,8.1,,18449.59,32.11,,10-26
3775,603218,日月股份,0.59,-35.87,,6.65,,57063.03,-18.68,,10-26
3776,300226,上海钢联,0.83,5.2,,10.87,,15761.79,5.2,,10-26
3777,002284,亚太股份,0.04,-189.8,,1.2,,3226.78,-190.19,,10-26
3778,688358,祥生医疗,0.97,18.29,,6.45,,7777.5,18.16,,10-26
3779,300585,奥联电子,0.19,-24.0,,5.66,,3121.85,-22.59,,10-26
3780,688313,仕佳光子,0.06,-32.52,,2.29,,2665.28,-26.8,,10-26
3781,603969,银龙股份,0.16,33.33,,6.96,,13590.24,38.49,,10-26
3782,688378,奥来德,2.01,219.05,,9.05,,14691.67,313.17,,10-26
3783,300595,欧普康视,0.52,13.01,,21.44,,44296.29,59.63,,10-26
3784,605018,长华股份,0.27,-6.9,,5.74,,11343.35,5.99,,10-26
3785,300284,苏交科,0.27,24.49,,5.02,,25972.86,24.5,,10-26
3786,002342,巨力索具,0.02,6.38,,0.78,,1916.87,6.05,,10-26
3787,300611,美力科技,0.16,-11.11,,3.65,,2819.01,-10.17,,10-26
3788,601677,明泰铝业,2.12,81.2,,14.83,,140156.54,95.11,,10-26
3789,002049,紫光国微,2.4,112.9,,25.04,,145740.17,112.9,,10-26
3790,605138,盛泰集团,0.47,14.63,3.25,15.12,0.52,23428.3,14.87,,10-26
3791,002707,众信旅游,-0.23,-36.94,,-28.09,,-20541.23,-34.29,,10-26
3792,300665,飞鹿股份,0.06,-53.97,,1.99,,1003.54,-35.49,,10-26
3793,000691,亚太实业,0.06,-10.63,,19.84,,1848.23,-10.7,,10-26
3794,300353,东土科技,-0.07,-52.82,,-4.4,,-3466.19,-52.81,,10-26
3795,688622,禾信仪器,0.75,,,14.54,,3928.83,30.58,,10-26
